,AGEP_x,DEAR_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
1098,83,2,2,2,1,N,7,0,1,N,N,1,0,2,2,34500.0,5,170,30-00600,1,1,68,2,2,1,2,4,1,N,0,2,40200.0,6,316,46.15384615384615
1099,54,2,2,1,1,N,3,4,2,N,N,6,N,N,0,8100.0,2,N,36-03710,8,1,15,2,2,2,2,N,3,N,N,N,0.0,0,0,46.15384615384615
1100,68,2,2,2,2,N,9,0,1,9380,16,1,0,2,1,26400.0,5,501,26-02702,1,2,28,2,2,2,2,N,1,9490,0,2,52600.0,7,455,61.53846153846154
1101,58,2,2,2,2,N,10,0,1,6992,9,1,0,3,1,144600.0,9,501,38-00100,1,2,44,2,2,2,2,N,1,6991,3,5,80000.0,8,501,53.84615384615385
1102,31,1,2,2,2,N,7,0,1,8170,12,4,3,4,1,15600.0,3,34,17-03529,2,2,54,1,2,2,2,N,1,8170,0,4,15000.0,3,172,69.23076923076923
1103,51,2,2,2,2,N,4,1,1,N,N,1,2,11,2,20000.0,4,362,32-00405,1,2,41,2,2,2,2,N,1,N,2,5,0.0,0,124,61.53846153846154
1104,49,2,2,2,2,N,7,0,1,4670,6,1,0,3,2,98000.0,8,501,36-04010,2,1,54,2,2,2,2,N,1,4870,0,2,40000.0,5,235,53.84615384615385
1105,21,2,2,2,2,N,7,0,1,N,N,6,0,N,2,0.0,0,0,17-03529,1,2,20,2,2,2,2,N,1,N,0,N,0.0,0,0,92.3076923076923
1106,40,2,2,2,2,N,9,4,1,6680,8,1,2,4,2,165000.0,9,501,24-01004,1,1,53,2,2,2,2,N,1,6770,0,2,68000.0,7,501,53.84615384615385
1107,61,2,2,2,2,N,5,0,1,770,3,4,0,N,2,31200.0,5,245,36-04010,2,1,60,2,2,2,2,N,1,770,0,N,20000.0,4,150,69.23076923076923
1108,40,2,2,2,2,N,3,1,1,8660,14,1,1,3,1,45000.0,6,366,32-00405,8,1,54,2,2,2,2,N,1,8590,1,3,38200.0,6,278,69.23076923076923
1109,32,2,2,2,2,N,8,0,1,8191,12,6,0,N,2,35000.0,5,264,38-00100,1,2,21,2,2,2,2,N,1,8290,0,N,12500.0,2,94,61.53846153846154
1110,73,2,2,2,2,N,7,0,1,N,N,4,0,N,2,13100.0,2,105,08-00803,1,1,79,2,2,2,2,N,1,N,0,N,15700.0,3,130,69.23076923076923
1111,56,2,2,2,2,N,9,0,1,8090,12,6,0,N,1,64200.0,8,491,13-04600,2,1,44,2,2,2,2,N,1,7970,0,N,60000.0,7,456,61.53846153846154
1112,69,2,2,1,2,N,5,0,2,N,N,4,N,N,0,9100.0,2,N,13-04600,2,1,55,2,2,1,2,N,2,N,N,N,9000.0,2,N,84.61538461538461
1113,7,2,2,2,2,N,2,1,1,N,N,N,2,3,2,N,N,27,13-04600,1,2,6,2,2,2,2,N,1,N,2,5,N,N,207,76.92307692307693
1114,68,2,2,2,2,N,10,0,1,N,N,6,0,N,1,46800.0,6,383,17-03529,2,2,68,2,2,2,2,N,1,N,0,N,84000.0,8,501,76.92307692307693
1115,20,2,2,2,2,N,7,0,1,N,N,6,0,N,2,0.0,0,0,17-03529,1,1,20,2,2,2,2,N,1,N,0,N,0.0,0,0,100.0
1116,35,2,2,2,2,N,9,0,1,8680,14,1,0,2,2,45000.0,6,501,51-01301,1,2,47,2,2,2,1,N,1,8590,0,2,15000.0,3,501,61.53846153846154
1117,65,2,2,2,1,N,3,0,2,N,N,6,N,N,0,17400.0,4,N,40-00200,1,1,58,2,2,2,1,N,3,N,N,N,21600.0,4,164,69.23076923076923
1118,36,2,2,2,2,N,9,0,1,7380,10,4,0,N,2,113000.0,8,501,51-51255,1,1,36,2,2,2,2,N,1,7570,0,N,78000.0,7,501,76.92307692307693
1119,31,2,2,2,2,N,8,0,1,8380,13,6,1,2,2,790.0,1,3,17-03531,2,2,27,2,2,2,2,N,1,8470,1,2,6400.0,2,36,61.53846153846154
1120,20,2,2,2,1,N,5,4,1,N,N,6,0,5,1,0.0,0,148,32-00405,8,1,19,2,2,2,2,N,1,N,0,5,0.0,0,188,76.92307692307693
1121,28,2,2,2,2,N,10,0,1,6970,9,6,0,N,2,129000.0,9,501,51-01301,1,2,37,2,2,2,2,N,1,6970,0,N,125000.0,9,501,84.61538461538461
1122,69,2,2,2,2,N,7,0,1,N,N,5,0,3,2,12600.0,3,146,13-04600,2,2,69,2,2,2,2,N,1,N,0,3,9500.0,2,46,76.92307692307693
1123,20,2,2,2,2,N,5,0,1,N,N,6,0,N,2,0.0,0,0,29-01901,6,1,20,2,2,2,2,N,1,N,0,N,0.0,0,0,100.0
1124,18,2,2,2,2,N,7,0,3,9090,15,6,N,N,0,50000.0,6,N,17-03529,1,2,18,2,2,2,2,N,3,9090,N,N,800.0,1,N,84.61538461538461
1125,32,2,2,2,2,N,4,0,2,770,3,6,N,N,0,0.0,0,N,29-01901,2,1,39,2,2,2,2,N,2,770,N,N,0.0,0,N,92.3076923076923
1126,33,2,2,2,2,N,10,0,1,9590,16,2,0,N,1,100020.0,8,501,51-51255,1,2,51,2,2,2,2,N,1,9490,0,N,98000.0,8,501,76.92307692307693
1127,14,2,2,2,2,N,4,0,1,N,N,N,2,3,2,N,N,46,17-03531,2,1,13,2,2,2,1,N,1,N,4,5,N,N,148,61.53846153846154
1128,50,2,2,2,2,N,9,0,1,2290,4,6,0,N,1,132000.0,9,501,17-03529,1,1,36,2,2,2,2,N,1,2870,0,N,130000.0,9,501,76.92307692307693
1129,34,2,2,2,2,4,6,0,1,470,1,4,2,3,2,54000.0,7,227,38-00100,1,1,48,2,2,2,2,N,1,490,1,2,80000.0,8,501,38.46153846153847
1130,38,2,2,2,2,N,5,0,1,5391,6,2,0,2,2,22000.0,4,232,17-03529,2,2,19,2,2,2,2,N,1,4971,1,5,1000.0,1,51,46.15384615384615
1131,52,2,2,2,2,N,9,0,1,8680,14,4,0,N,2,25000.0,4,417,17-03531,2,2,60,2,2,2,2,N,1,8590,0,2,18000.0,3,165,53.84615384615385
1132,48,2,2,2,2,N,9,0,1,7860,11,4,0,2,1,65000.0,7,497,17-03529,2,2,40,2,2,2,2,N,1,7890,0,N,56000.0,7,423,61.53846153846154
1133,49,2,2,2,2,N,5,0,1,N,N,5,0,N,2,3100.0,1,26,17-03531,2,1,73,2,2,2,2,N,1,N,0,2,10000.0,2,230,61.53846153846154
1134,40,2,2,2,2,N,5,1,2,N,N,4,N,N,0,9400.0,2,N,06-08507,1,2,61,2,2,1,2,N,2,N,N,N,11300.0,3,N,69.23076923076923
1135,5,2,2,2,2,N,1,2,1,N,N,N,2,3,2,N,N,145,36-03710,2,1,5,2,2,2,2,N,1,N,3,4,N,N,20,76.92307692307693
1136,1,1,1,N,N,N,N,4,1,N,N,N,4,5,2,N,N,71,13-04600,2,1,1,2,2,N,N,N,1,N,4,5,N,N,116,76.92307692307693
1137,0,2,2,N,N,N,N,0,1,N,N,N,1,3,1,N,N,0,40-00200,5,2,1,2,2,N,N,N,1,N,1,3,N,N,501,84.61538461538461
1138,43,2,2,2,2,N,11,0,1,8090,12,1,1,3,1,103000.0,9,501,17-03529,2,2,43,2,2,2,2,N,1,8090,2,5,215000.0,9,501,76.92307692307693
1139,66,2,2,2,2,N,3,0,1,N,N,4,0,N,1,13000.0,3,101,17-03529,2,1,72,2,1,2,2,2,1,N,0,N,12900.0,2,105,53.84615384615385
1140,27,2,2,2,2,N,10,1,1,7380,10,6,0,N,2,50000.0,6,380,08-00803,1,1,27,2,2,2,2,N,1,7380,0,N,120000.0,9,501,76.92307692307693
1141,37,2,2,2,2,N,3,1,1,770,3,6,0,N,2,10000.0,2,75,32-00405,1,1,45,2,2,2,2,N,1,770,2,3,20000.0,4,98,53.84615384615385
1142,44,2,2,2,2,N,6,0,1,7870,11,6,0,N,2,56000.0,7,425,38-00100,1,1,32,2,1,2,2,N,1,7870,0,N,53000.0,7,401,69.23076923076923
1143,56,2,2,2,2,N,7,0,1,7690,10,6,0,N,2,26000.0,5,196,13-04600,2,1,56,2,2,2,2,N,1,7690,0,N,20300.0,4,152,76.92307692307693
1144,2,2,2,N,N,N,N,4,1,N,N,N,2,3,2,N,N,77,32-00405,8,1,1,2,2,N,N,N,1,N,2,3,N,N,122,84.61538461538461
1145,63,2,2,2,2,N,7,0,1,6290,7,1,0,8,1,1500.0,1,501,40-00200,1,2,60,2,2,2,2,N,1,6170,0,2,72000.0,8,501,61.53846153846154
1146,73,2,2,1,2,N,9,0,2,N,N,3,N,N,0,16800.0,4,N,01-01301,2,2,74,2,2,1,2,N,2,N,N,N,12900.0,3,N,76.92307692307693
1147,22,2,2,2,2,N,5,0,1,8680,14,6,0,N,2,13900.0,2,115,24-01004,1,1,21,2,2,2,2,N,1,8590,0,2,20000.0,3,501,53.84615384615385
1148,63,2,2,2,2,N,4,0,1,9370,16,1,0,2,1,22900.0,4,354,30-00600,1,2,63,2,2,2,2,N,1,9370,0,2,24000.0,4,276,84.61538461538461
1149,35,2,2,2,2,N,4,0,1,8470,13,6,3,4,2,30000.0,5,124,30-00600,3,1,17,2,2,2,2,N,1,8370,2,3,500.0,0,99,46.15384615384615
1150,67,2,2,2,2,N,5,0,1,N,N,4,0,5,1,9100.0,2,501,32-00405,2,2,56,2,1,2,2,N,1,N,2,5,0.0,0,314,53.84615384615385
1151,24,2,2,2,2,N,5,0,1,8680,14,6,0,5,2,29000.0,4,484,36-04010,2,1,22,2,2,2,2,N,1,8563,2,5,28000.0,4,291,61.53846153846154
1152,25,2,2,2,2,N,7,2,1,7680,10,6,0,N,2,12580.0,3,96,36-03710,8,2,38,2,2,2,2,N,1,7690,3,5,11700.0,2,42,46.15384615384615
1153,62,2,2,1,1,N,9,0,1,770,3,1,0,2,1,28600.0,5,191,29-01901,1,2,26,2,2,2,2,N,1,770,0,2,40000.0,6,501,53.84615384615385
1154,25,2,2,2,2,N,10,0,1,7670,10,6,0,N,2,3600.0,1,29,17-03529,1,1,26,2,2,2,2,N,1,7460,0,N,12000.0,2,90,61.53846153846154
1155,21,2,2,2,2,N,7,0,1,8370,13,6,0,N,2,7000.0,1,53,08-00803,1,1,21,2,2,2,2,N,1,8370,0,N,2520.0,1,18,84.61538461538461
1156,53,2,2,2,2,N,10,0,1,490,1,1,0,2,1,202000.0,9,501,08-00803,1,1,53,2,2,2,2,N,1,490,0,2,198600.0,9,501,92.3076923076923
1157,67,2,2,2,2,N,4,0,1,4890,6,3,0,3,1,93000.0,9,501,19-01700,1,2,59,1,2,1,1,N,1,5391,0,2,7200.0,1,145,30.76923076923077
1158,26,2,2,2,2,N,7,2,1,8680,14,1,2,5,2,0.0,0,181,32-00405,2,1,27,2,2,2,1,N,1,8690,3,5,1200.0,1,3,46.15384615384615
1159,75,2,2,2,2,N,10,0,1,9590,16,3,0,2,1,136000.0,9,501,24-01004,1,2,60,2,2,2,2,N,1,9590,0,N,210400.0,9,501,76.92307692307693
1160,57,2,2,2,2,N,6,0,1,8590,14,1,0,2,1,30000.0,6,261,40-00200,3,1,46,2,2,2,2,N,1,8590,1,3,30000.0,6,206,69.23076923076923
1161,34,2,2,2,2,N,9,0,1,7860,11,6,0,3,1,22000.0,4,106,06-08507,1,2,67,2,2,2,2,N,1,7870,0,N,54880.0,6,452,53.84615384615385
1162,19,2,2,2,2,N,7,0,1,670,2,6,0,3,1,1500.0,1,129,13-04600,2,2,20,2,2,2,2,N,1,670,0,4,36100.0,6,501,61.53846153846154
1163,53,2,2,2,2,N,10,0,1,7860,11,1,0,3,1,20000.0,3,323,17-03531,2,2,37,2,2,2,2,N,1,7860,0,2,69200.0,7,501,61.53846153846154
1164,16,2,2,2,1,N,4,0,1,8680,14,6,3,5,1,5000.0,1,165,13-04600,1,1,17,2,2,2,2,N,1,8680,3,5,2000.0,1,50,69.23076923076923
1165,69,2,2,2,2,N,9,0,1,7570,10,6,0,N,1,48000.0,7,397,26-02702,6,2,23,2,2,2,2,N,1,7290,0,2,85000.0,8,501,53.84615384615385
1166,4,2,2,N,N,N,2,4,1,N,N,N,2,4,1,N,N,501,24-01004,1,1,5,2,2,2,2,N,1,N,1,3,N,N,501,61.53846153846154
1167,23,2,2,2,2,N,7,0,1,8680,14,6,0,4,1,7300.0,2,94,01-01301,2,2,22,2,2,2,2,N,1,8590,0,2,6700.0,2,197,61.53846153846154
1168,1,2,2,N,N,N,N,0,1,N,N,N,1,2,2,N,N,247,06-07502,6,1,2,2,2,N,N,N,1,N,1,3,N,N,501,76.92307692307693
1169,24,2,2,2,1,N,9,0,3,7870,11,6,N,N,0,31000.0,5,N,26-02702,6,2,25,2,2,2,2,N,3,7870,N,N,73500.0,8,N,69.23076923076923
1170,64,2,2,2,2,N,7,0,1,6680,8,6,0,N,2,0.0,0,0,28-01100,2,2,38,2,2,2,2,N,1,6670,0,N,20500.0,5,156,61.53846153846154
1171,36,2,2,2,2,N,10,0,1,8680,14,1,3,6,1,160000.0,9,501,06-08507,1,1,38,2,2,2,2,N,1,8680,2,4,651000.0,9,501,69.23076923076923
1172,32,2,2,2,2,N,10,0,1,7580,10,1,4,6,1,80000.0,8,389,38-00100,1,1,66,2,2,2,2,N,1,7780,0,4,158500.0,9,501,46.15384615384615
1173,58,2,2,2,2,3,11,0,1,7270,10,1,0,3,1,117000.0,8,501,51-51255,2,1,42,2,2,2,2,N,1,7270,4,6,3000.0,1,501,53.84615384615385
1174,55,2,2,2,2,N,7,0,1,N,N,4,0,N,1,0.0,0,0,19-01700,1,1,71,2,2,2,2,N,1,N,0,N,14400.0,3,119,69.23076923076923
1175,54,2,2,1,2,N,7,0,1,8180,12,6,0,2,1,10000.0,2,501,01-01301,2,1,57,2,2,2,2,N,1,8180,0,2,0.0,0,81,61.53846153846154
1176,46,2,2,2,2,N,10,0,1,7380,10,6,1,2,1,200000.0,9,501,24-01004,6,1,34,2,2,2,2,N,1,7390,0,3,37600.0,5,501,53.84615384615385
1177,2,2,2,N,N,N,N,2,1,N,N,N,0,6,1,N,N,501,38-00100,9,1,2,2,2,N,N,N,1,N,0,7,N,N,308,84.61538461538461
1178,57,2,2,2,2,N,12,0,1,7460,10,4,0,N,1,140030.0,9,501,24-01004,1,1,66,2,2,2,2,N,1,7460,0,N,92000.0,8,501,76.92307692307693
1179,72,1,1,2,2,N,4,2,1,N,N,1,0,3,1,11600.0,2,296,36-03710,1,1,72,2,2,2,2,N,1,N,0,3,16800.0,3,501,61.53846153846154
1180,84,2,2,2,2,N,5,0,1,N,N,3,0,N,2,36000.0,5,269,26-02702,1,2,84,2,2,2,2,N,1,N,0,N,15000.0,3,124,76.92307692307693
1181,8,2,2,2,2,N,3,0,1,N,N,N,0,5,1,N,N,245,32-00405,9,2,11,2,2,2,2,N,1,N,0,4,N,N,142,76.92307692307693
1182,43,2,2,2,2,N,4,0,1,N,N,5,2,3,1,0.0,0,76,29-01901,2,1,53,2,2,2,2,N,1,N,1,3,0.0,0,0,76.92307692307693
1183,38,2,2,2,2,N,6,0,1,6870,9,2,0,4,2,12000.0,3,76,36-03710,2,2,41,2,2,2,2,N,1,7071,0,N,12200.0,3,93,61.53846153846154
1184,2,2,2,N,N,N,N,0,1,N,N,N,1,3,1,N,N,337,30-00600,3,2,2,2,2,N,N,N,1,N,3,5,N,N,288,76.92307692307693
1185,63,2,2,1,2,N,4,0,1,2290,4,6,0,5,1,15000.0,3,245,13-04600,2,1,57,2,2,1,2,N,1,2870,0,4,4000.0,1,30,53.84615384615385
1186,2,2,2,N,N,N,N,0,1,N,N,N,3,4,1,N,N,501,51-51255,2,1,2,2,2,N,N,N,1,N,3,4,N,N,38,92.3076923076923
1187,33,2,2,1,2,N,11,0,1,N,N,1,3,5,1,71700.0,8,202,40-00200,1,2,35,2,2,2,2,N,1,N,3,5,0.0,0,312,61.53846153846154
1188,68,2,2,1,2,N,7,0,1,N,N,1,0,2,2,9600.0,2,468,36-04010,2,2,33,2,2,2,2,N,1,N,0,4,0.0,0,312,53.84615384615385
1189,72,2,2,2,2,N,10,0,1,N,N,3,0,N,2,26300.0,4,232,17-03529,2,2,72,2,2,2,2,N,1,N,0,N,29100.0,4,239,84.61538461538461
1190,83,2,2,1,2,N,7,0,1,N,N,2,2,9,1,20000.0,3,486,17-03531,2,2,82,2,2,1,2,N,1,N,0,N,0.0,0,0,53.84615384615385
1191,62,2,2,2,2,N,9,0,1,8563,14,1,0,2,1,116000.0,9,501,13-04600,1,1,35,2,2,2,2,N,1,8590,0,2,170000.0,9,501,76.92307692307693
1192,30,2,2,2,2,2,10,0,1,9590,16,6,0,N,2,70000.0,7,501,51-01301,9,1,38,2,2,2,2,N,1,9370,0,N,125050.0,9,501,61.53846153846154
1193,20,2,2,2,2,N,8,0,1,5391,6,6,0,3,1,5200.0,1,493,30-00600,1,2,27,2,2,2,2,N,1,4971,0,N,42000.0,6,320,53.84615384615385
1194,55,2,2,2,2,N,9,0,1,7380,10,2,0,N,1,116700.0,8,501,51-51255,1,1,35,2,2,2,2,N,1,7590,1,4,12000.0,2,71,46.15384615384615
1195,3,2,2,N,N,N,1,0,1,N,N,N,3,4,2,N,N,0,01-01301,2,2,3,2,2,N,N,N,1,N,4,5,N,N,238,76.92307692307693
1196,5,2,2,2,2,N,1,1,1,N,N,N,3,4,2,N,N,62,36-03710,8,1,6,2,2,2,2,N,1,N,2,6,N,N,109,69.23076923076923
1197,32,2,1,2,2,N,4,2,1,8660,14,6,1,3,2,32000.0,5,182,36-03710,1,2,23,2,2,2,2,N,1,8660,0,4,0.0,0,35,46.15384615384615
1198,63,2,2,2,2,N,9,0,1,7280,10,4,0,2,1,59000.0,7,455,32-00405,1,2,63,1,2,1,1,N,1,7280,0,N,17000.0,3,129,46.15384615384615
1199,56,2,2,2,2,N,10,0,1,9160,15,1,1,3,1,11000.0,2,501,08-00803,1,2,67,2,2,2,2,N,1,9160,0,2,27800.0,4,501,61.53846153846154
1200,19,2,2,2,2,N,7,0,3,9680,17,6,N,N,0,5000.0,1,N,38-00100,1,1,24,2,2,2,2,N,3,9680,N,N,28000.0,4,N,76.92307692307693
1201,33,2,2,2,2,N,5,0,1,7460,10,1,1,3,2,67330.0,7,482,51-51255,1,1,32,2,2,2,1,5,1,7390,0,2,67330.0,7,501,46.15384615384615
1202,83,2,2,1,2,N,9,0,1,770,3,6,0,N,1,70000.0,8,501,29-01901,1,1,62,2,2,1,2,N,1,770,0,N,56000.0,7,427,69.23076923076923
1203,72,2,2,1,1,N,4,0,2,N,N,5,N,N,0,9400.0,2,N,29-01901,2,2,70,2,2,1,2,N,2,N,N,N,0.0,0,N,69.23076923076923
1204,38,2,2,2,2,N,7,0,1,7290,10,6,0,N,1,39200.0,5,297,08-00803,1,1,59,2,2,2,2,N,1,7390,0,N,165000.0,9,501,61.53846153846154
1205,75,2,2,2,2,N,6,0,1,N,N,4,0,N,1,39700.0,6,330,29-01901,2,2,74,2,2,2,2,N,1,N,0,2,10100.0,2,130,61.53846153846154
1206,42,2,2,2,2,N,10,0,1,7290,10,4,0,N,2,571000.0,9,501,51-01301,1,1,49,2,2,2,2,6,1,7460,0,N,100000.0,8,501,61.53846153846154
1207,56,2,2,1,2,N,5,0,1,5170,6,5,0,2,1,24700.0,5,243,01-01301,2,1,50,2,2,2,2,N,1,5391,0,3,16000.0,4,254,46.15384615384615
1208,0,2,2,N,N,N,N,1,1,N,N,N,1,2,1,N,N,501,51-51255,1,1,0,2,2,N,N,N,1,N,1,3,N,N,501,92.3076923076923
1209,37,2,2,2,2,N,7,0,1,4690,6,1,2,4,2,70000.0,8,364,32-00405,1,1,60,2,2,1,1,N,1,5391,0,3,22200.0,4,112,30.76923076923077
1210,28,2,2,2,2,N,11,0,1,7071,9,6,0,N,1,87000.0,8,501,51-51255,1,2,61,2,2,2,2,N,1,6991,0,N,280500.0,9,501,69.23076923076923
1211,71,2,2,2,2,N,5,0,1,N,N,5,0,N,2,7200.0,2,62,13-04600,2,1,71,2,2,2,2,N,1,N,0,N,16200.0,3,132,76.92307692307693
1212,34,2,2,2,2,N,11,0,1,7270,10,1,1,3,1,60000.0,8,396,19-01700,1,2,32,2,2,2,2,N,1,7270,0,3,13500.0,2,501,61.53846153846154
1213,51,2,2,2,2,N,9,0,1,7071,9,4,1,2,1,155000.0,9,501,06-08507,1,1,53,2,2,2,2,N,1,7071,1,2,355400.0,9,501,84.61538461538461
1214,80,1,2,2,2,N,4,0,1,N,N,3,0,2,1,12010.0,2,371,32-00405,1,2,83,2,2,2,2,N,1,N,0,3,12000.0,2,58,61.53846153846154
1215,58,2,2,2,2,N,4,0,1,N,N,5,0,N,2,0.0,0,0,13-04600,2,2,58,2,2,2,2,N,1,N,0,N,9300.0,2,70,76.92307692307693
1216,29,2,2,2,2,N,12,0,1,7870,11,6,0,N,2,14000.0,3,105,26-02702,1,2,63,2,2,2,2,N,1,7870,0,N,423200.0,9,501,69.23076923076923
1217,34,2,2,2,2,N,8,0,1,7580,10,4,2,3,2,11500.0,2,53,30-00600,1,2,42,2,2,2,2,N,1,7690,2,3,18000.0,3,87,61.53846153846154
1218,50,2,2,2,2,N,5,0,1,8470,13,1,0,3,1,24000.0,4,221,17-03531,2,2,63,2,2,2,2,N,1,8470,0,5,11900.0,2,238,61.53846153846154
1219,88,2,2,1,1,N,9,0,2,N,N,6,N,N,0,16800.0,3,N,19-01700,1,2,89,2,2,1,2,N,3,N,N,N,0.0,0,0,53.84615384615385
1220,52,1,2,2,1,N,5,0,3,1070,4,6,N,N,0,0.0,0,0,13-04600,2,1,26,2,2,2,2,N,2,3490,N,N,3700.0,1,N,38.46153846153847
1221,34,2,2,2,2,N,5,0,1,6080,7,1,1,3,2,30000.0,5,295,19-01700,1,1,31,2,2,2,1,N,1,6080,1,3,28000.0,4,249,61.53846153846154
1222,68,2,2,2,2,N,6,0,1,N,N,4,0,N,1,0.0,0,0,30-00600,1,2,83,1,1,1,1,N,1,N,0,3,18000.0,3,501,30.76923076923077
1223,41,2,2,2,2,N,8,0,1,9920,18,6,0,3,2,13200.0,3,387,01-01301,2,2,35,2,2,2,2,N,1,9920,0,2,0.0,0,54,61.53846153846154
1224,27,2,2,2,2,N,11,0,1,7270,10,6,0,N,2,11200.0,2,83,08-00803,1,1,33,2,2,2,2,N,1,7380,0,N,206000.0,9,501,61.53846153846154
1225,21,2,2,2,2,N,7,0,1,6570,8,6,0,N,2,5180.0,1,38,29-01901,1,2,21,2,2,2,2,N,1,6570,0,N,15000.0,3,113,76.92307692307693
1226,79,2,2,2,2,N,10,0,1,N,N,5,0,N,1,10800.0,2,91,36-04010,2,2,79,2,2,2,2,N,1,N,0,2,40000.0,5,411,69.23076923076923
1227,0,2,2,N,N,N,N,4,1,N,N,N,1,3,2,N,N,191,17-03529,1,1,1,2,2,N,N,N,1,N,4,5,N,N,191,76.92307692307693
1228,81,2,2,2,1,N,8,0,1,N,N,3,0,N,2,21700.0,4,217,17-03531,2,2,71,2,2,2,1,N,1,N,0,2,18200.0,3,151,61.53846153846154
1229,25,2,2,2,2,N,5,0,1,8680,14,6,0,2,2,32000.0,5,226,17-03531,2,1,26,2,2,2,2,N,1,8680,0,3,29000.0,4,501,61.53846153846154
1230,73,1,2,2,2,N,7,0,1,770,3,6,0,N,1,35000.0,6,289,30-00600,1,2,30,2,2,2,2,N,1,770,0,2,14100.0,3,189,53.84615384615385
1231,24,2,2,2,2,N,7,0,1,3580,4,6,0,N,2,24000.0,4,183,51-01301,1,1,24,2,2,2,2,N,1,3580,0,N,39600.0,5,299,76.92307692307693
1232,65,2,2,1,2,N,9,0,1,3980,4,6,0,N,1,27100.0,4,204,24-01004,1,1,26,2,2,2,2,N,1,3390,0,3,0.0,0,501,46.15384615384615
1233,23,2,2,2,2,N,9,0,1,7870,11,6,0,5,1,34000.0,4,501,24-01004,6,2,23,2,2,2,2,N,1,7870,2,5,1000.0,1,7,69.23076923076923
1234,26,2,2,2,2,N,4,1,1,8660,14,1,2,6,2,25000.0,4,273,32-00405,8,1,24,2,2,2,2,N,1,8680,1,3,24000.0,4,117,53.84615384615385
1235,27,2,2,2,2,N,7,4,1,7380,10,6,0,2,2,6000.0,2,232,36-03710,2,2,28,2,2,2,2,N,1,7390,0,3,6000.0,2,232,76.92307692307693
1236,65,2,2,2,2,4,11,0,1,9590,16,1,0,2,2,130000.0,9,501,06-07502,1,1,43,2,2,2,2,N,1,9570,0,2,200000.0,9,501,69.23076923076923
1237,12,2,2,2,2,N,3,1,1,N,N,N,2,8,2,N,N,183,38-00100,3,1,12,2,2,2,2,N,1,N,1,5,N,N,122,76.92307692307693
1238,23,2,2,2,1,N,5,0,1,8980,15,6,0,N,2,280.0,1,2,01-01301,1,1,46,2,2,2,2,N,1,8980,0,N,36900.0,6,282,61.53846153846154
1239,61,2,1,2,2,N,4,0,1,N,N,4,0,N,2,9300.0,2,70,36-04010,2,2,54,1,2,1,1,N,1,N,0,2,9400.0,2,102,38.46153846153847
1240,16,2,2,2,2,N,4,1,1,N,N,6,3,6,2,0.0,0,266,38-00100,1,1,15,2,2,2,2,N,1,N,2,5,0.0,0,501,69.23076923076923
1241,63,2,2,1,1,N,9,0,3,N,N,6,N,N,0,8200.0,2,50,36-03710,1,1,63,2,1,2,2,N,3,N,N,N,0.0,0,0,53.84615384615385
1242,28,2,2,2,2,N,8,0,1,7870,11,6,1,3,1,50000.0,6,424,24-01004,1,2,22,2,2,2,2,N,1,7890,2,6,5000.0,1,169,46.15384615384615
1243,76,2,2,1,2,N,9,0,1,8470,13,3,0,N,1,72400.0,7,501,24-01004,1,2,72,2,1,1,2,N,1,8470,0,2,99800.0,8,501,61.53846153846154
1244,31,2,2,2,2,N,10,0,1,7870,11,1,0,2,2,73500.0,7,501,08-00803,1,2,30,2,2,2,2,N,1,7890,0,2,35000.0,5,367,61.53846153846154
1245,54,2,2,2,2,N,10,0,1,770,3,1,0,2,1,210000.0,9,501,24-01004,1,1,40,2,2,2,2,N,1,770,2,4,200150.0,9,501,69.23076923076923
1246,46,2,2,2,2,N,7,0,1,8090,12,1,2,6,1,23000.0,4,103,30-00600,9,1,43,2,2,2,2,N,1,8191,2,6,40000.0,6,242,61.53846153846154
1247,21,2,2,2,2,N,5,0,1,9180,15,6,0,3,1,4400.0,1,372,17-03531,2,1,63,2,2,2,2,N,1,8780,0,N,8400.0,2,63,53.84615384615385
1248,28,2,2,2,2,N,10,0,1,8370,13,1,0,2,2,50000.0,6,501,36-04010,2,1,29,2,2,2,2,N,1,8370,0,2,78000.0,8,501,76.92307692307693
1249,21,2,2,2,2,N,9,0,1,7870,11,6,0,N,2,4800.0,1,38,08-00803,6,2,22,2,2,2,2,N,1,7870,0,N,15100.0,3,115,69.23076923076923
1250,64,2,2,2,2,N,10,0,1,9480,16,1,0,4,1,75050.0,7,501,06-08507,6,2,41,2,2,2,2,N,1,9490,3,5,144000.0,9,501,53.84615384615385
1251,69,2,2,2,2,N,5,0,1,6370,7,2,0,N,1,120000.0,9,501,01-01301,2,1,69,2,2,2,2,2,1,6370,0,N,64100.0,8,501,76.92307692307693
1252,53,2,2,1,2,N,7,0,1,7860,11,6,0,N,1,6000.0,1,45,17-03529,2,2,61,2,2,2,2,N,1,7890,0,N,48200.0,6,364,53.84615384615385
